,Date,Time,hashtags,tagged_usernames,Text,tokens,data
68,2020-05-20,10:58:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  
69,2020-05-20,10:54:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  
70,2020-05-20,10:52:00,['#bjp'],"['@sayanisengupt15:', '@bjp4bengal']","['bjp', 'always', '...', '..']","['bjp', 'always', '...', '..']",this is what bjp always do
71,2020-05-20,10:51:00,"['#bjp,']",[],"['chaos', 'trains', 'buses', 'maha', 'others', 'states', ';', 'conspiracy', 'well', 'played', 'bjp', 'want', 'state', 'govt']","['chaos', 'trains', 'buses', 'maha', 'others', 'states', ';', 'conspiracy', 'well', 'played', 'bjp', 'want', 'state', 'govt']",chaos over trains and buses in maha and others states  a conspiracy well played by bjp they want the state govt
72,2020-05-20,10:49:00,[],"['@babajiringe2:', '@swamy39', '@pgurus1']","['sir', 'see', 'video', 'total', 'failure', 'bjp', 'lead', 'central', 'government', '.', 'need', 'desolve', 'central', 'government']","['sir', 'see', 'video', 'total', 'failure', 'bjp', 'lead', 'central', 'government', '.', 'need', 'desolve', 'central', 'government']",sir see this video total failure of bjp lead central government so need to desolve central government
73,2020-05-20,10:49:00,['#bjp'],['@frankhuzur:'],"['bjp', 'uttar', 'pradesh', 'trying', 'every', 'trick', 'bag', 'revive', 'lost', 'fortune', 'congress', 'party', '.', 'expense']","['bjp', 'uttar', 'pradesh', 'trying', 'every', 'trick', 'bag', 'revive', 'lost', 'fortune', 'congress', 'party', '.', 'expense']",bjp in uttar pradesh is trying every trick in its bag to revive the lost fortune of the congress party at the expense of
74,2020-05-20,10:48:00,['#bjp'],['@dayanidhi_maran:'],"['misogyny', '&', 'amp', ';', 'track', 'record', 'disrespecting', 'women', 'become', 'trademark', 'bjp', 'online', '&', 'amp', ';', 'offline', '.', 'rea']","['misogyny', '&', 'amp', ';', 'track', 'record', 'disrespecting', 'women', 'become', 'trademark', 'bjp', 'online', '&', 'amp', ';', 'offline', '.', 'rea']",misogyny amp a track record of disrespecting women have become the trademark of bjp both online amp offline its now rea
75,2020-05-20,10:48:00,['#bjp'],"['@sayanisengupt15:', '@bjp4bengal']","['bjp', 'always', '...', '..']","['bjp', 'always', '...', '..']",this is what bjp always do
76,2020-05-20,10:47:00,[],"['@siddhukn:', '@opindia_com']","['telecast', 'cn', 'news', 'stopped', 'since', 'yesterday', 'bengal', 'govtbut', 'messiah', 'freedom', 'press', 'co']","['telecast', 'cn', 'news', 'stopped', 'since', 'yesterday', 'bengal', 'govtbut', 'messiah', 'freedom', 'press', 'co']",telecast of cn news has been stopped since yesterday by bengal govtbut no messiah of freedom of press will co
77,2020-05-20,10:47:00,"['#bjp', '#uttarpradesh', '#congress', '#ajaykumarlallu', '#priyankagandhi\\xe2\\x80\\x99s']",['@nh_india:'],"['bjp', 'government', 'act', 'vengeance', 'booked', 'uttarpradesh', 'congress', 'president', 'ajaykumarlallu', 'priyankagandhis', 'secre']","['bjp', 'government', 'act', 'vengeance', 'booked', 'uttarpradesh', 'congress', 'president', 'ajaykumarlallu', 'priyankagandhis', 'secre']",bjp government in an act of vengeance booked uttarpradesh congress president ajaykumarlallu and priyankagandhis secre
78,2020-05-20,10:46:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  
79,2020-05-20,10:45:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  
80,2020-05-20,10:45:00,[],[],"['383', 'migrant', 'workers', 'died', 'punitive', 'lockdown', 'due', 'road/rail', 'accidents', 'starvation', 'exhaustion', 'police', 'br']","['383', 'migrant', 'workers', 'died', 'punitive', 'lockdown', 'due', 'road/rail', 'accidents', 'starvation', 'exhaustion', 'police', 'br']", migrant workers died during the punitive lockdown due to roadrail accidents starvation exhaustion police br
81,2020-05-20,10:43:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  
82,2020-05-20,10:43:00,"['#bjp/#rss', '#factcheck.\\n\\nhave']",[],"['see', 'fart', 'news', 'prominently', 'displays', 'pic', 'one', 'related', 'bjp/rss', 'factcheck', '.', 'seen', 'th']","['see', 'fart', 'news', 'prominently', 'displays', 'pic', 'one', 'related', 'bjp/rss', 'factcheck', '.', 'seen', 'th']",see how fart news prominently displays pic of any one related to bjprss when doing factcheck  have you seen th
83,2020-05-20,10:42:00,"['#bjp', '#ews', '#10\\xe2\\x80\\xb0ews']",['@keshaw9616:'],"['bjp', 'already', 'taken', 'bold', 'step', 'welfare', 'ews', 'students', 'giving', '10ews', 'reservation', '.', 'time', 'come', 'provide']","['bjp', 'already', 'taken', 'bold', 'step', 'welfare', 'ews', 'students', 'giving', '10ews', 'reservation', '.', 'time', 'come', 'provide']",bjp has already taken bold step to welfare ews students by giving ews reservation now the time has come to provide s
84,2020-05-20,10:42:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  
85,2020-05-20,10:42:00,"['#bjp', '#coronavirus.']",[],"['bjp', 'blame', 'everything', 'coronavirus', '.', 'wait', 'watch', '.']","['bjp', 'blame', 'everything', 'coronavirus', '.', 'wait', 'watch', '.']",bjp will blame everything on coronavirus wait and watch
86,2020-05-20,10:41:00,"['#bjp', '#india)']","['@narendramodi,', '@amitshah']","['im', 'pretty', 'sure', 'bjp', 'government', '(', 'rest', 'goons', 'india', ')', 'going', 'pu']","['im', 'pretty', 'sure', 'bjp', 'government', '(', 'rest', 'goons', 'india', ')', 'going', 'pu']",im pretty sure that bjp government   and the rest of the goons of india are going to pu
87,2020-05-20,10:39:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  
88,2020-05-20,10:38:00,"['#bjp', '#rss']",['@any_morya:'],"['big', 'shame', 'bjp', 'rss', 'tried', 'divide', 'hindu', 'muslim', 'sunlight', 'heat', 'keeping', 'daily', 'ramzan', 'fasting']","['big', 'shame', 'bjp', 'rss', 'tried', 'divide', 'hindu', 'muslim', 'sunlight', 'heat', 'keeping', 'daily', 'ramzan', 'fasting']",its big shame to bjp rss who tried to divide hindu muslim  in such sunlight and heat keeping their daily ramzan fasting
89,2020-05-20,10:38:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  
90,2020-05-20,10:38:00,"['#bjp', '#rajivgandhi']",['@i_theindian:'],"['bjp', 'keeps', 'raising', 'fake', 'allegations', 'rajivgandhi', 'score', 'brownie', 'points', 'withdrew', 'application']","['bjp', 'keeps', 'raising', 'fake', 'allegations', 'rajivgandhi', 'score', 'brownie', 'points', 'withdrew', 'application']",while bjp keeps raising fake allegations against rajivgandhi to score brownie points they withdrew their application to
91,2020-05-20,10:38:00,[],[],"['want', 'industry', 'bihar', 'manpower', 'land', 'power/electric', 'money', 'peoples']","['want', 'industry', 'bihar', 'manpower', 'land', 'power/electric', 'money', 'peoples']",we want industry in our bihar we have manpower  we have land we have powerelectric we have money we have peoples
92,2020-05-20,10:38:00,[],[],"['modi', 'govt', 'implemented', '7pm', '7am', 'night', 'curfew', 'coronavirus', 'lockdown', '!', '?', '?', 'bhakt', 'coronavirus']","['modi', 'govt', 'implemented', '7pm', '7am', 'night', 'curfew', 'coronavirus', 'lockdown', '!', '?', '?', 'bhakt', 'coronavirus']",me why modi govt implemented pm to am night curfew for coronavirus lockdown   bhakt because coronavirus will
93,2020-05-20,10:37:00,"['#dirilisertugrul', '#ertugrulgazi', '#muslims', '#bjp']",['@naqvimukhtar'],"['sir', 'dirilisertugrul', '&', 'amp', ';', 'ertugrulgazi', 'popular', 'among', 'muslims', 'world', '.', 'bjp', 'government']","['sir', 'dirilisertugrul', '&', 'amp', ';', 'ertugrulgazi', 'popular', 'among', 'muslims', 'world', '.', 'bjp', 'government']",sir dirilisertugrul amp ertugrulgazi is very popular among muslims all over world bjp government
94,2020-05-20,10:37:00,[],[],"['everywhere', 'go', 'see', 'beggars', 'street', '.', 'last', 'time', 'india', 'saw', 'huge', 'increase', 'beggars']","['everywhere', 'go', 'see', 'beggars', 'street', '.', 'last', 'time', 'india', 'saw', 'huge', 'increase', 'beggars']",everywhere i go i see more and more beggars on the street last time when india saw such a huge increase in beggars
95,2020-05-20,10:35:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  
96,2020-05-20,10:35:00,['#mpjothimani'],['@hamdansayedinc:'],"['congress', 'mpjothimani', 'fst', 'gnratn', 'politician', 'tn.she', 'comes', 'humble', 'bckgrnd', 'wrked', 'way', 'topher']","['congress', 'mpjothimani', 'fst', 'gnratn', 'politician', 'tn.she', 'comes', 'humble', 'bckgrnd', 'wrked', 'way', 'topher']",this is congress mpjothimani a fst gnratn politician from tnshe comes from a humble bckgrnd wrked her way to topher
97,2020-05-20,10:35:00,['#bjp'],"['@sayanisengupt15:', '@bjp4bengal']","['bjp', 'always', '...', '..']","['bjp', 'always', '...', '..']",this is what bjp always do
98,2020-05-20,10:34:00,"['#bjp', '#ews', '#10\\xe2\\x80\\xb0ews']",['@keshaw9616:'],"['bjp', 'already', 'taken', 'bold', 'step', 'welfare', 'ews', 'students', 'giving', '10ews', 'reservation', '.', 'time', 'come', 'provide']","['bjp', 'already', 'taken', 'bold', 'step', 'welfare', 'ews', 'students', 'giving', '10ews', 'reservation', '.', 'time', 'come', 'provide']",bjp has already taken bold step to welfare ews students by giving ews reservation now the time has come to provide s
99,2020-05-20,10:34:00,"['#abhorrent', '#obnoxious', '#obscene']","['@raja_africa:', '@nidarnaari']","['.', 'fighting', 'someone', 'doesnt', 'care', 'stay', 'away', 'abhorrent', 'obnoxious', 'obscene', 'itcell', 'folks', 'trendi']","['.', 'fighting', 'someone', 'doesnt', 'care', 'stay', 'away', 'abhorrent', 'obnoxious', 'obscene', 'itcell', 'folks', 'trendi']", fighting for someone who doesnt care  stay away from abhorrent obnoxious obscene itcell folks trendi
100,2020-05-20,10:34:00,['#bjp'],['@bharati22440532:'],"['reached', '?', 'heading', '?', 'india', '?', 'bjp']","['reached', '?', 'heading', '?', 'india', '?', 'bjp']",where have we reached where are we heading this is india bjp
101,2020-05-20,10:32:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  
102,2020-05-20,10:31:00,"['#bjp', '#up', '#priyankagandhi', '#congress', ""#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe0\\xa4\\xb2\\xe0\\xa5\\x87_\\xe0\\xa4\\xae\\xe0\\xa4\\xbe\\xe0\\xa4\\xa8\\xe0\\xa4\\xb5\\xe2\\x80\\xa6'""]",['@nh_india:'],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress', '_']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress  
103,2020-05-20,10:31:00,['#congresskabusghotala'],[],"['congresskabusghotala', 'seriously', '?', 'time', 'play', 'politics', '.', 'noticed', 'temperature', 'outside', '?', 'poor', 'people']","['congresskabusghotala', 'seriously', '?', 'time', 'play', 'politics', '.', 'noticed', 'temperature', 'outside', '?', 'poor', 'people']",congresskabusghotala seriously is this a time to play such politics noticed temperature outside poor people are
104,2020-05-20,10:31:00,"['#bjp', '#ls19election', '#ews']",['@keshaw9616:'],"['garib', 'sawarns', 'voted', 'bjp', 'ls19election', 'hope', 'dat', 'full', 'benefits', 'ews', 'reservation', 'given', 'p']","['garib', 'sawarns', 'voted', 'bjp', 'ls19election', 'hope', 'dat', 'full', 'benefits', 'ews', 'reservation', 'given', 'p']",garib sawarns have voted for bjp in lselection for the hope dat full benefits of ews reservation will be given after p
105,2020-05-20,10:31:00,"['#breaking', '#congress', '#uttarpradesh']","['@outlookindia:', '@priyankagandhi', '@myogiadityanath-led']","['breaking', '|', 'congress', 'general', 'secretary', 'urged', '-led', 'uttarpradesh', 'government', 'allow']","['breaking', '|', 'congress', 'general', 'secretary', 'urged', '-led', 'uttarpradesh', 'government', 'allow']",breaking  congress general secretary  urged the led uttarpradesh government to allow
106,2020-05-20,10:31:00,"['#bjp', '#up', '#priyankagandhi', '#congress\\xe2\\x80\\xa6']",[],"['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress']","['put', 'bjp', 'flag', 'buses', 'want', 'use', 'buses', 'says', 'priyanka', 'cm', '.', 'priyankagandhi', 'congress']",put a bjp flag on buses if you want to but use these buses says priyanka to up cm priyankagandhi congress
